ID	Species	zooregions
5937	Scutiger_wanglangensis	MALASIA
5938	Gyrinophilus_subterraneus	NEARTIC
5939	Mantidactylus_ulcerosus	AFROTROPICAL
5940	Eleutherodactylus_hedricki	NEOTROPICAL
5941	Platymantis_browni	AUSTRALIA
5942	Hypsiboas_ornatissimus	NEOTROPICAL
5943	Ceratophrys_cornuta	NEOTROPICAL
5944	Albericus_variegatus	AUSTRALIA
5945	Osteocephalus_vilmae	NEOTROPICAL
5946	Xenophrys_lekaguli	MALASIA
5947	Mantidactylus_paidroa	AFROTROPICAL
5948	Adenomera_martinezi	NEOTROPICAL
5949	Pseudophryne_dendyi	AUSTRALIA
5950	Pristimantis_condor	NEOTROPICAL
5951	Eleutherodactylus_pinchoni	NEOTROPICAL
5952	Anodonthyla_emilei	AFROTROPICAL
5953	Bolitoglossa_dunni	NEOTROPICAL
5954	Barycholos_pulcher	NEOTROPICAL
5955	Amietia_wittei	AFROTROPICAL
5956	Phrynobatrachus_giorgii	AFROTROPICAL
5957	Megophrys_ancrae	MALASIA
5958	Exerodonta_melanomma	NEOTROPICAL
5959	Leptodactylus_didymus	NEOTROPICAL
5960	Hyloxalus_mystax	NEOTROPICAL
5961	Theloderma_andersoni	MALASIA
5962	Rhinella_arenarum	NEOTROPICAL
5963	Pristimantis_devillei	NEOTROPICAL
5964	Eleutherodactylus_alticola	NEOTROPICAL
5965	Pristimantis_megalops	NEOTROPICAL
5966	Amolops_mengyangensis	MALASIA
5967	Oedipina_cyclocauda	NEOTROPICAL
5968	Callulops_kopsteini	OCEANIA
5969	Rana_neovolcanica	NEOTROPICAL
5970	Pristimantis_brevifrons	NEOTROPICAL
5971	Hylodes_dactylocinus	NEOTROPICAL
5972	Bombina_orientalis	PALEARTIC
5973	Plectrohyla_exquisita	NEOTROPICAL
5974	Odorrana_swinhoana	MALASIA
5975	Nyctimystes_papua	AUSTRALIA
5976	Arthroleptis_nlonakoensis	AFROTROPICAL
5977	Chiromantis_senapatiensis	MALASIA
5978	Hylorina_sylvatica	NEOTROPICAL
5979	Pristimantis_chimu	NEOTROPICAL
5980	Odorrana_morafkai	MALASIA
5981	Xenorhina_scheepstrai	AUSTRALIA
5982	Hyperolius_sheldricki	AFROTROPICAL
5983	Mertensophryne_nyikae	AFROTROPICAL
5984	Anomaloglossus_beebei	NEOTROPICAL
5985	Scinax_ariadne	NEOTROPICAL
5986	Batrachyla_taeniata	NEOTROPICAL
5987	Duttaphrynus_brevirostris	MALASIA
5988	Ischnocnema_holti	NEOTROPICAL
5989	Hyloxalus_chocoensis	NEOTROPICAL
5990	Hypsiboas_rosenbergi	NEOTROPICAL
5991	Bolitoglossa_mombachoensis	AFROTROPICAL
5992	Physalaemus_deimaticus	NEOTROPICAL
5993	Polypedates_braueri	MALASIA
5994	Breviceps_mossambicus	AFROTROPICAL
5995	Rhaebo_ecuadorensis	NEOTROPICAL
5996	Oreophryne_geminus	AUSTRALIA
5997	Leptolalax_pluvialis	MALASIA
5998	Adelphobates_quinquevittatus	NEOTROPICAL
5999	Huia_modiglianii	MALASIA
6000	Philautus_surrufus	OCEANIA
6001	Pseudoeurycea_boneti	NEOTROPICAL
6002	Arthroleptis_discodactylus	AFROTROPICAL
6003	Xenorhina_oxycephala	AUSTRALIA
6004	Pristimantis_labiosus	NEOTROPICAL
6005	Pseudophilautus_stellatus	MALASIA
6006	Leptopelis_kivuensis	AFROTROPICAL
6007	Nyctimystes_montanus	AUSTRALIA
6008	Eleutherodactylus_paulsoni	NEOTROPICAL
6009	Rugosa_tiantaiensis	MALASIA
6010	Pseudoeurycea_juarezi	NEOTROPICAL
6011	Limnonectes_gyldenstolpei	MALASIA
6012	Amietophrynus_kassasii	PALEARTIC
6013	Hyperolius_pseudargus	AFROTROPICAL
6014	Rhinatrema_bivittatum	NEOTROPICAL
6015	Guibemantis_depressiceps	AFROTROPICAL
6016	Hyloscirtus_sarampiona	NEOTROPICAL
6017	Rhinella_crucifer	NEOTROPICAL
6018	Alsodes_barrioi	NEOTROPICAL
6019	Allobates_caribe	NEOTROPICAL
6020	Boulengerula_uluguruensis	AFROTROPICAL
6021	Callulops_eremnosphax	AUSTRALIA
6022	Pristimantis_zeuctotylus	NEOTROPICAL
6023	Chiasmocleis_alagoanus	NEOTROPICAL
6024	Hyalinobatrachium_valerioi	NEOTROPICAL
6025	Allobates_humilis	NEOTROPICAL
6026	Batrachylodes_elegans	AUSTRALIA
6027	Leptodactylus_sabanensis	NEOTROPICAL
6028	Scinax_boesemani	NEOTROPICAL
6029	Pseudoeurycea_aurantia	NEOTROPICAL
6030	Boophis_doulioti	AFROTROPICAL
6031	Eleutherodactylus_thomasi	NEOTROPICAL
6032	Limnodynastes_terraereginae	AUSTRALIA
6033	Pristimantis_uisae	NEOTROPICAL
6034	Pseudoeurycea_tlahcuiloh	NEOTROPICAL
6035	Dendrobates_leucomelas	NEOTROPICAL
6036	Theloderma_bambusicolum	MALASIA
6037	Incilius_spiculatus	NEOTROPICAL
6038	Heleophryne_regis	AFROTROPICAL
6039	Pristimantis_buckleyi	NEOTROPICAL
6040	Rana_chensinensis	MALASIA
6041	Limnodynastes_interioris	AUSTRALIA
6042	Bolitoglossa_mulleri	NEOTROPICAL
6043	Hyperolius_bobirensis	AFROTROPICAL
6044	Oreophrynella_dendronastes	NEOTROPICAL
6045	Plectrohyla_ixil	NEOTROPICAL
6046	Gracixalus_jinxiuensis	MALASIA
6047	Pseudophilautus_frankenbergi	MALASIA
6048	Hylarana_celebensis	OCEANIA
6049	Syncope_bassleri	NEOTROPICAL
6050	Dendropsophus_coffeus	NEOTROPICAL
6051	Crossodactylus_cyclospinus	NEOTROPICAL
6052	Syncope_antenori	NEOTROPICAL
6053	Raorchestes_griet	MALASIA
6054	Bolitoglossa_ramosi	NEOTROPICAL
6055	Hypsiboas_alemani	NEOTROPICAL
6056	Duttaphrynus_totol	MALASIA
6057	Phrynobatrachus_njiomock	AFROTROPICAL
6058	Atelopus_galactogaster	NEOTROPICAL
6059	Dendropsophus_gaucheri	NEOTROPICAL
6060	Hyalinobatrachium_munozorum	NEOTROPICAL
6061	Caecilia_attenuata	NEOTROPICAL
6062	Brachytarsophrys_chuannanensis	MALASIA
6063	Plectrohyla_guatemalensis	NEOTROPICAL
6064	Centrolene_fernandoi	NEOTROPICAL
6065	Pseudoeurycea_lineola	NEOTROPICAL
6066	Oreophryne_insulana	AUSTRALIA
6067	Kaloula_indochinensis	MALASIA
6068	Elachistocleis_muiraquitan	NEOTROPICAL
6069	Ichthyophis_elongatus	MALASIA
6070	Atelopus_nahumae	NEOTROPICAL
6071	Allopaa_barmoachensis	MALASIA
6072	Plectrohyla_calvicollina	NEOTROPICAL
6073	Theloderma_nagalandense	MALASIA
6074	Pristimantis_loujosti	NEOTROPICAL
6075	Bolitoglossa_aureogularis	NEOTROPICAL
6076	Atelopus_carbonerensis	NEOTROPICAL
6077	Tepuihyla_aecii	NEOTROPICAL
6078	Ameerega_pongoensis	NEOTROPICAL
6079	Leptolalax_aereus	MALASIA
6080	Physalaemus_rupestris	NEOTROPICAL
6081	Oreolalax_popei	MALASIA
6082	Leptolalax_fritinniens	MALASIA
6083	Guibemantis_flavobrunneus	AFROTROPICAL
6084	Cryptotriton_sierraminensis	NEOTROPICAL
6085	Pristimantis_leucorrhinus	NEOTROPICAL
6086	Neobatrachus_pictus	AUSTRALIA
6087	Litoria_electrica	AUSTRALIA
6088	Pristimantis_pecki	NEOTROPICAL
6089	Syncope_jimi	NEOTROPICAL
6090	Vitreorana_gorzulae	NEOTROPICAL
6091	Nasikabatrachus_sahyadrensis	MALASIA
6092	Eleutherodactylus_etheridgei	NEOTROPICAL
6093	Bokermannohyla_sagarana	NEOTROPICAL
6094	Uraeotyphlus_menoni	MALASIA
6095	Caecilia_mertensi	NEOTROPICAL
6096	Gephyromantis_hintelmannae	AFROTROPICAL
6097	Incilius_luetkenii	NEOTROPICAL
6098	Adenomera_saci	NEOTROPICAL
6099	Pristimantis_petersi	NEOTROPICAL
6100	Fejervarya_orissaensis	MALASIA
6101	Ichthyophis_tricolor	MALASIA
6102	Phrynomedusa_bokermanni	NEOTROPICAL
6103	Oophaga_occultator	NEOTROPICAL
6104	Paedophryne_swiftorum	AUSTRALIA
6105	Theloderma_bicolor	MALASIA
6106	Rhacophorus_rufipes	MALASIA
6107	Guibemantis_bicalcaratus	AFROTROPICAL
6108	Gephyromantis_spiniferus	AFROTROPICAL
6109	Leptodactylus_melanonotus	NEOTROPICAL
6110	Exerodonta_abdivita	NEOTROPICAL
6111	Ixalotriton_parvus	NEOTROPICAL
6112	Clinotarsus_curtipes	MALASIA
6113	Gastrotheca_griswoldi	NEOTROPICAL
6114	Oreolalax_multipunctatus	MALASIA
6115	Pseudophilautus_steineri	MALASIA
6116	Afrixalus_enseticola	AFROTROPICAL
6117	Boophis_luciae	AFROTROPICAL
6118	Litoria_pallida	AUSTRALIA
6119	Hylophorbus_picoides	AUSTRALIA
6120	Eleutherodactylus_nortoni	NEOTROPICAL
6121	Pristimantis_stictoboubonus	NEOTROPICAL
6122	Pristimantis_orpacobates	NEOTROPICAL
6123	Odontophrynus_occidentalis	NEOTROPICAL
6124	Pachytriton_inexpectatus	MALASIA
6125	Hylarana_albolabris	AFROTROPICAL
6126	Ophryophryne_microstoma	MALASIA
6127	Eleutherodactylus_leberi	NEOTROPICAL
6128	Micrixalus_nudis	MALASIA
6129	Physalaemus_orophilus	NEOTROPICAL
6130	Pristimantis_atratus	NEOTROPICAL
6131	Chiasmocleis_crucis	NEOTROPICAL
6132	Plethodon_angusticlavius	NEARTIC
6133	Oreobates_remotus	NEOTROPICAL
6134	Oreobates_zongoensis	NEOTROPICAL
6135	Cophixalus_zweifeli	AUSTRALIA
6136	Gastrotheca_piperata	NEOTROPICAL
6137	Leptodactylus_lithonaetes	NEOTROPICAL
6138	Litoria_wollastoni	AUSTRALIA
6139	Hypsiboas_lemai	NEOTROPICAL
6140	Physalaemus_fischeri	NEOTROPICAL
6141	Chiasmocleis_devriesi	NEOTROPICAL
6142	Plectrohyla_psiloderma	NEOTROPICAL
6143	Amietia_desaegeri	AFROTROPICAL
6144	Bokermannohyla_gouveai	NEOTROPICAL
6145	Leptolalax_arayai	MALASIA
6146	Phrynomantis_annectens	AFROTROPICAL
6147	Herpele_squalostoma	AFROTROPICAL
6148	Pristimantis_piceus	NEOTROPICAL
6149	Chimerella_mariaelenae	NEOTROPICAL
6150	Austrochaperina_yelaensis	AUSTRALIA
6151	Rhacophorus_annamensis	MALASIA
6152	Nymphargus_megacheirus	NEOTROPICAL
6153	Craugastor_epochthidius	NEOTROPICAL
6154	Platymantis_indeprensus	OCEANIA
6155	Chalcorana_megalonesa	MALASIA
6156	Odorrana_livida	MALASIA
6157	Agalychnis_callidryas	NEOTROPICAL
6158	Charadrahyla_chaneque	NEOTROPICAL
6159	Pristimantis_nyctophylax	NEOTROPICAL
6160	Fejervarya_chilapata	MALASIA
6161	Eleutherodactylus_juanariveroi	NEOTROPICAL
6162	Pelophryne_linanitensis	MALASIA
6163	Mannophryne_yustizi	NEOTROPICAL
6164	Oreolalax_chuanbeiensis	MALASIA
6165	Anomaloglossus_parimae	NEOTROPICAL
6166	Pseudophilautus_hankeni	MALASIA
6167	Dendropsophus_sartori	NEOTROPICAL
6168	Microhyla_fusca	MALASIA
6169	Quasipaa_acanthophora	MALASIA
6170	Bolitoglossa_lincolni	NEOTROPICAL
6171	Leptodactylus_furnarius	NEOTROPICAL
6172	Rhinella_martyi	NEOTROPICAL
6173	Calluella_minuta	MALASIA
6174	Neurergus_crocatus	PALEARTIC
6175	Aneides_ferreus	NEARTIC
6176	Plectrohyla_quecchi	NEOTROPICAL
6177	Hylophorbus_nigrinus	AUSTRALIA
6178	Pseudoeurycea_anitae	NEOTROPICAL
6179	Phrynopus_paucari	NEOTROPICAL
6180	Hydrolaetare_dantasi	NEOTROPICAL
6181	Rhinella_henseli	NEOTROPICAL
6182	Bolitoglossa_oresbia	NEOTROPICAL
6183	Hyperolius_kuligae	AFROTROPICAL
6184	Litoria_andiirrmalin	AUSTRALIA
6185	Oedipina_gracilis	NEOTROPICAL
6186	Nyctibatrachus_sylvaticus	MALASIA
6187	Limnomedusa_macroglossa	NEOTROPICAL
6188	Litoria_nudidigita	AUSTRALIA
6189	Nymphargus_mariae	NEOTROPICAL
6190	Teratohyla_pulverata	NEOTROPICAL
6191	Leptolalax_botsfordi	MALASIA
6192	Limnonectes_asperatus	MALASIA
6193	Cardioglossa_gracilis	AFROTROPICAL
6194	Pseudophilautus_sahai	MALASIA
6195	Breviceps_poweri	AFROTROPICAL
6196	Myersiohyla_chamaeleo	NEOTROPICAL
6197	Bokermannohyla_claresignata	NEOTROPICAL
6198	Gastrotheca_antoniiochoai	NEOTROPICAL
6199	Pristimantis_kareliae	NEOTROPICAL
6200	Fejervarya_moodiei	OCEANIA
6201	Pristimantis_marmoratus	NEOTROPICAL
6202	Ameerega_boliviana	NEOTROPICAL
6203	Limnonectes_leytensis	OCEANIA
6204	Cycloramphus_brasiliensis	NEOTROPICAL
6205	Rhacophorus_achantharrhena	MALASIA
6206	Boophis_occidentalis	AFROTROPICAL
6207	Pristimantis_eurydactylus	NEOTROPICAL
6208	Limnonectes_khasianus	MALASIA
6209	Pseudophilautus_sirilwijesundarai	MALASIA
6210	Kassina_senegalensis	AFROTROPICAL
6211	Paratelmatobius_yepiranga	NEOTROPICAL
6212	Rana_longicrus	MALASIA
6213	Calluella_smithi	MALASIA
6214	Taricha_sierrae	NEARTIC
6215	Platypelis_milloti	AFROTROPICAL
6216	Ambystoma_gracile	NEARTIC
6217	Rhinella_macrorhina	NEOTROPICAL
6218	Caudacaecilia_paucidentula	MALASIA
6219	Bolitoglossa_paraensis	NEOTROPICAL
6220	Paedophryne_oyatabu	AUSTRALIA
6221	Incilius_gemmifer	NEOTROPICAL
6222	Dendropsophus_battersbyi	NEOTROPICAL
6223	Rhacophorus_spelaeus	MALASIA
6224	Xenorhina_ophiodon	AUSTRALIA
6225	Pristimantis_ornatus	NEOTROPICAL
6226	Ichthyophis_nguyenorum	MALASIA
6227	Hyperolius_kihangensis	AFROTROPICAL
6228	Mixophyes_balbus	AUSTRALIA
6229	Rhinella_roqueana	NEOTROPICAL
6230	Philautus_maosonensis	MALASIA
6231	Gastrotheca_splendens	NEOTROPICAL
6232	Eleutherodactylus_marnockii	NEARTIC
6233	Oedipina_salvadorensis	NEOTROPICAL
6234	Hyloxalus_spilotogaster	NEOTROPICAL
6235	Platymantis_mimicus	AUSTRALIA
6236	Oreolalax_lichuanensis	MALASIA
6237	Caecilia_gracilis	NEOTROPICAL
6238	Scinax_littoreus	NEOTROPICAL
6239	Eurycea_chisholmensis	NEARTIC
6240	Dendropsophus_yaracuyanus	NEOTROPICAL
6241	Plectrohyla_sagorum	NEOTROPICAL
6242	Xenophrys_sangzhiensis	MALASIA
6243	Litoria_dux	AUSTRALIA
6244	Amietophrynus_chudeaui	AFROTROPICAL
6245	Pleurodema_bibroni	NEOTROPICAL
6246	Vitreorana_parvula	NEOTROPICAL
6247	Pseudophilautus_maia	MALASIA
6248	Xenorhina_tumulus	AUSTRALIA
6249	Scaphiophryne_menabensis	AFROTROPICAL
6250	Pristimantis_illotus	NEOTROPICAL
6251	Pristimantis_pinguis	NEOTROPICAL
6252	Melanophryniscus_sanmartini	NEOTROPICAL
6253	Duellmanohyla_ignicolor	NEOTROPICAL
6254	Leptodactylus_guianensis	NEOTROPICAL
6255	Eleutherodactylus_adelus	NEOTROPICAL
6256	Hylophorbus_richardsi	AUSTRALIA
6257	Agalychnis_annae	NEOTROPICAL
6258	Phrynobatrachus_ghanensis	AFROTROPICAL
6259	Arthroleptis_sylvaticus	AFROTROPICAL
6260	Hyperolius_angolensis	AFROTROPICAL
6261	Litoria_subglandulosa	AUSTRALIA
6262	Pseudophilautus_schmarda	MALASIA
6263	Phrynobatrachus_plicatus	AFROTROPICAL
6264	Leptolalax_oshanensis	MALASIA
6265	Rhacophorus_nigropunctatus	MALASIA
6266	Rana_blairi	NEARTIC
6267	Scutiger_jiulongensis	MALASIA
6268	Oedipina_pseudouniformis	NEOTROPICAL
6269	Caecilia_antioquiaensis	NEOTROPICAL
6270	Proceratophrys_izecksohni	NEOTROPICAL
6271	Litoria_latopalmata	AUSTRALIA
6272	Rana_omeimontis	MALASIA
6273	Oreobates_granulosus	NEOTROPICAL
6274	Ameerega_pepperi	NEOTROPICAL
6275	Hyperolius_brachiofasciatus	AFROTROPICAL
6276	Eleutherodactylus_nivicolimae	NEOTROPICAL
6277	Cycloramphus_lithomimeticus	NEOTROPICAL
6278	Pristimantis_bellona	NEOTROPICAL
6279	Astylosternus_occidentalis	AFROTROPICAL
6280	Rana_bwana	NEOTROPICAL
6281	Amietia_vandijki	AFROTROPICAL
6282	Chiasmocleis_centralis	NEOTROPICAL
6283	Hyloxalus_pulcherrimus	NEOTROPICAL
6284	Anaxyrus_punctatus	NEARTIC
6285	Gephyromantis_plicifer	AFROTROPICAL
6286	Rana_fisheri	NEARTIC
6287	Hypopachus_variolosus	NEOTROPICAL
6288	Eleutherodactylus_griphus	NEOTROPICAL
6289	Neurergus_derjugini	PALEARTIC
6290	Platymantis_hazelae	OCEANIA
6291	Mannophryne_orellana	NEOTROPICAL
6292	Oreophryne_monticola	OCEANIA
6293	Xenophrys_wuliangshanensis	MALASIA
6294	Epicrionops_petersi	NEOTROPICAL
6295	Atelopus_oxapampae	NEOTROPICAL
6296	Pristimantis_paululus	NEOTROPICAL
6297	Bufo_bufo	PALEARTIC
6298	Leptolalax_alpinus	MALASIA
6299	Alsodes_valdiviensis	NEOTROPICAL
6300	Dyscophus_guineti	AFROTROPICAL
6301	Limnonectes_rhacoda	MALASIA
6302	Hylarana_macrodactyla	MALASIA
6303	Nyctibatrachus_gavi	MALASIA
6304	Leptodactylus_oreomantis	NEOTROPICAL
6305	Odorrana_exiliversabilis	MALASIA
6306	Hypsiboas_alboniger	NEOTROPICAL
6307	Pristimantis_colodactylus	NEOTROPICAL
6308	Amolops_kaulbacki	MALASIA
6309	Ambystoma_granulosum	NEOTROPICAL
6310	Uperoleia_laevigata	AUSTRALIA
6311	Uperoleia_lithomoda	AUSTRALIA
6312	Mantidactylus_curtus	AFROTROPICAL
6313	Hypsiboas_faber	NEOTROPICAL
6314	Physalaemus_kroyeri	NEOTROPICAL
6315	Hyperolius_parallelus	AFROTROPICAL
6316	Eleutherodactylus_warreni	NEOTROPICAL
6317	Paramesotriton_longliensis	MALASIA
6318	Aplastodiscus_weygoldti	NEOTROPICAL
6319	Zachaenus_parvulus	NEOTROPICAL
6320	Litoria_piperata	AUSTRALIA
6321	Pristimantis_vertebralis	NEOTROPICAL
6322	Sphaenorhynchus_surdus	NEOTROPICAL
6323	Stefania_percristata	NEOTROPICAL
6324	Mantella_manery	AFROTROPICAL
6325	Synapturanus_rabus	NEOTROPICAL
6326	Pseudophilautus_lunatus	MALASIA
6327	Boophis_axelmeyeri	AFROTROPICAL
6328	Litoria_spenceri	AUSTRALIA
6329	Gastrotheca_phalarosa	NEOTROPICAL
6330	Phyllodytes_tuberculosus	NEOTROPICAL
6331	Eleutherodactylus_ventrilineatus	NEOTROPICAL
6332	Colostethus_latinasus	NEOTROPICAL
6333	Afrixalus_leucostictus	AFROTROPICAL
6334	Leptobrachium_hainanense	MALASIA
6335	Anodonthyla_vallani	AFROTROPICAL
6336	Hemisus_guineensis	AFROTROPICAL
6337	Plethodon_cheoah	NEARTIC
6338	Rhaebo_glaberrimus	NEOTROPICAL
6339	Chiropterotriton_mosaueri	NEARTIC
6340	Adenomera_lutzi	NEOTROPICAL
6341	Pseudoeurycea_nigromaculata	NEOTROPICAL
6342	Platymantis_manus	AUSTRALIA
6343	Plectrohyla_tecunumani	NEOTROPICAL
6344	Melanophryniscus_vilavelhensis	NEOTROPICAL
6345	Bokermannohyla_ibitipoca	NEOTROPICAL
6346	Nyctibatrachus_shiradi	MALASIA
6347	Phlyctimantis_boulengeri	AFROTROPICAL
6348	Hyla_eximia	NEOTROPICAL
6349	Tomopterna_tandyi	AFROTROPICAL
6350	Eurycea_multiplicata	NEARTIC
6351	Xenorhina_mehelyi	AUSTRALIA
6352	Hyperolius_camerunensis	AFROTROPICAL
6353	Hyperolius_nimbae	AFROTROPICAL
6354	Boophis_septentrionalis	AFROTROPICAL
6355	Phrynobatrachus_keniensis	AFROTROPICAL
6356	Crinia_sloanei	AUSTRALIA
6357	Oedipina_fortunensis	NEOTROPICAL
6358	Rana_virgatipes	NEARTIC
6359	Hylarana_longipes	AFROTROPICAL
6360	Rhinella_quechua	NEOTROPICAL
6361	Xenophrys_minor	MALASIA
6362	Platymantis_weberi	AUSTRALIA
6363	Leptobrachium_bompu	MALASIA
6364	Hyperolius_swynnertoni	AFROTROPICAL
6365	Leptodactylus_rhodomerus	NEOTROPICAL
6366	Anomaloglossus_moffetti	NEOTROPICAL
6367	Isthmohyla_tica	NEOTROPICAL
6368	Xenopus_clivii	AFROTROPICAL
6369	Craugastor_milesi	NEOTROPICAL
6370	Hylarana_lateralis	MALASIA
6371	Hyperolius_inyangae	AFROTROPICAL
6372	Pristimantis_bernali	NEOTROPICAL
6373	Luetkenotyphlus_brasiliensis	NEOTROPICAL
6374	Pseudophilautus_flaviventris	MALASIA
6375	Guibemantis_methueni	AFROTROPICAL
6376	Bromeliohyla_dendroscarta	NEOTROPICAL
6377	Rhinella_centralis	NEOTROPICAL
6378	Discoglossus_montalentii	PALEARTIC
6379	Ptychadena_gansi	AFROTROPICAL
6380	Amolops_aniqiaoensis	MALASIA
6381	Macrogenioglottus_alipioi	NEOTROPICAL
6382	Pristimantis_jaimei	NEOTROPICAL
6383	Ichthyophis_davidi	MALASIA
6384	Bolitoglossa_savagei	NEOTROPICAL
6385	Diasporus_quidditus	NEOTROPICAL
6386	Gyrinophilus_palleucus	NEARTIC
6387	Limnonectes_diuatus	OCEANIA
6388	Oreophryne_pseudasplenicola	AUSTRALIA
6389	Bokermannohyla_astartea	NEOTROPICAL
6390	Ameerega_flavopicta	NEOTROPICAL
6391	Plethodon_sequoyah	NEARTIC
6392	Pristimantis_fasciatus	NEOTROPICAL
6393	Hyperolius_sylvaticus	AFROTROPICAL
6394	Dendropsophus_minusculus	NEOTROPICAL
6395	Crossodactylus_aeneus	NEOTROPICAL
6396	Elachistocleis_surinamensis	NEOTROPICAL
6397	Ranitomeya_defleri	NEOTROPICAL
6398	Ichthyophis_nokrekensis	MALASIA
6399	Atelopus_chirripoensis	NEOTROPICAL
6400	Kassina_schioetzi	AFROTROPICAL
6401	Rulyrana_erminea	NEOTROPICAL
6402	Atelopus_varius	NEOTROPICAL
6403	Pseudis_minuta	NEOTROPICAL
6404	Rhombophryne_mangabensis	AFROTROPICAL
6405	Pseudophilautus_terebrans	MALASIA
6406	Crinia_remota	AUSTRALIA
6407	Litoria_jeudii	AUSTRALIA
6408	Amolops_iriodes	MALASIA
6409	Litoria_dahlii	AUSTRALIA
6410	Hyalinobatrachium_pallidum	NEOTROPICAL
6411	Batrachylodes_trossulus	AUSTRALIA
6412	Litoria_obtusirostris	AUSTRALIA
6413	Hynobius_kimurae	PALEARTIC
6414	Mannophryne_oblitterata	NEOTROPICAL
6415	Oreophryne_flava	AUSTRALIA
6416	Allobates_mcdiarmidi	NEOTROPICAL
6417	Ansonia_penangensis	MALASIA
6418	Melanophryniscus_simplex	NEOTROPICAL
6419	Chiasmocleis_mantiqueira	NEOTROPICAL
6420	Craugastor_greggi	NEOTROPICAL
6421	Xenophrys_dringi	MALASIA
6422	Myersiohyla_aromatica	NEOTROPICAL
6423	Incilius_bocourti	NEOTROPICAL
6424	Platypelis_grandis	AFROTROPICAL
6425	Nyctibatrachus_poocha	MALASIA
6426	Nymphargus_ocellatus	NEOTROPICAL
6427	Nymphargus_ignotus	NEOTROPICAL
6428	Ingerophrynus_quadriporcatus	MALASIA
6429	Pipa_parva	NEOTROPICAL
6430	Pleurodema_bufoninum	NEOTROPICAL
6431	Craugastor_hobartsmithi	NEOTROPICAL
6432	Litoria_longicrus	AUSTRALIA
6433	Pristimantis_salaputium	NEOTROPICAL
6434	Strabomantis_anomalus	NEOTROPICAL
6435	Pristimantis_incomptus	NEOTROPICAL
6436	Pristimantis_versicolor	NEOTROPICAL
6437	Oedipina_taylori	NEOTROPICAL
6438	Fejervarya_greenii	MALASIA
6439	Nyctimystes_humeralis	AUSTRALIA
6440	Anodonthyla_pollicaris	AFROTROPICAL
6441	Afrixalus_wittei	AFROTROPICAL
6442	Nectophrynoides_cryptus	AFROTROPICAL
6443	Nyctibatrachus_indraneili	MALASIA
6444	Hyloxalus_utcubambensis	NEOTROPICAL
6445	Taruga_fastigo	MALASIA
6446	Xenorhina_bidens	AUSTRALIA
6447	Oreobates_quixensis	NEOTROPICAL
6448	Hynobius_sonani	MALASIA
6449	Pseudoeurycea_kuautli	NEOTROPICAL
6450	Philautus_cardamonus	MALASIA
6451	Pristimantis_phalarus	NEOTROPICAL
6452	Indirana_leithii	MALASIA
6453	Rhombophryne_coronata	AFROTROPICAL
6454	Hylarana_laterimaculata	MALASIA
6455	Austrochaperina_mehelyi	AUSTRALIA
6456	Centrolene_savagei	NEOTROPICAL
6457	Colostethus_yaguara	NEOTROPICAL
6458	Duttaphrynus_scorteccii	PALEARTIC
6459	Litoria_gracilenta	AUSTRALIA
6460	Atelopus_mucubajiensis	NEOTROPICAL
6461	Oreolalax_nanjiangensis	MALASIA
6462	Allobates_bromelicola	NEOTROPICAL
6463	Cyclorana_maini	AUSTRALIA
6464	Platymantis_nakanaiorum	AUSTRALIA
6465	Kaloula_borealis	MALASIA
6466	Centrolene_guanacarum	NEOTROPICAL
6467	Arthroleptis_carquejai	AFROTROPICAL
6468	Eleutherodactylus_ronaldi	NEOTROPICAL
6469	Leptolalax_eos	MALASIA
6470	Odorrana_tianmuii	MALASIA
6471	Proceratophrys_boiei	NEOTROPICAL
6472	Paradactylodon_persicus	PALEARTIC
6473	Atelopus_orcesi	NEOTROPICAL
6474	Cynops_glaucus	MALASIA
6475	Bolitoglossa_centenorum	NEOTROPICAL
6476	Scinax_staufferi	NEOTROPICAL
6477	Pristimantis_martiae	NEOTROPICAL
6478	Litoria_watjulumensis	AUSTRALIA
6479	Pseudohynobius_shuichengensis	MALASIA
6480	Philautus_poecilius	OCEANIA
6481	Hemisus_marmoratus	AFROTROPICAL
6482	Syncope_hudsoni	NEOTROPICAL
6483	Ceratophrys_testudo	NEOTROPICAL
6484	Syncope_tridactyla	NEOTROPICAL
6485	Pristimantis_onorei	NEOTROPICAL
6486	Ptychadena_bunoderma	AFROTROPICAL
6487	Laliostoma_labrosum	AFROTROPICAL
6488	Leptodactylus_cunicularius	NEOTROPICAL
6489	Telmatobius_brevirostris	NEOTROPICAL
6490	Oedipina_collaris	NEOTROPICAL
6491	Atelopus_limosus	NEOTROPICAL
6492	Xenopus_boumbaensis	AFROTROPICAL
6493	Scinax_boulengeri	NEOTROPICAL
6494	Crossodactylus_caramaschii	NEOTROPICAL
6495	Pipa_arrabali	NEOTROPICAL
6496	Poyntonophrynus_hoeschi	AFROTROPICAL
6497	Raorchestes_bobingeri	MALASIA
6498	Ingerana_liui	MALASIA
6499	Cophixalus_verecundus	AUSTRALIA
6500	Feihyla_palpebralis	MALASIA
6501	Aromobates_capurinensis	NEOTROPICAL
6502	Rhinella_hoogmoedi	NEOTROPICAL
6503	Gastrophrynoides_borneensis	MALASIA
6504	Allobates_picachos	NEOTROPICAL
6505	Hyla_arboricola	NEOTROPICAL
6506	Dendropsophus_grandisonae	NEOTROPICAL
6507	Duellmanohyla_soralia	NEOTROPICAL
